"profile","Park","Region","year","quartile","rate_of_change","profile_direction"
45,"Slusher Lake Rd OBA",NA,"18","rate_med_dist_to_BP",14.0122130408309,"Accretion"
45,"Slusher Lake Rd OBA",NA,"18","rate_q3_dist_to_BP",13.2167543206285,"Accretion"
45,"Slusher Lake Rd OBA",NA,"18","rate_max_dist_to_BP",11.7887236545896,"Accretion"
45,"Slusher Lake Rd OBA",NA,"18","mean",13.3705468298005,"Accretion"
45,"Slusher Lake Rd OBA",NA,"19","rate_min_dist_to_BP",-11.8738452019233,"Erosion"
45,"Slusher Lake Rd OBA",NA,"19","rate_q1_dist_to_BP",-13.4982732531813,"Erosion"
45,"Slusher Lake Rd OBA",NA,"19","rate_med_dist_to_BP",-15.8600166498178,"Erosion"
45,"Slusher Lake Rd OBA",NA,"19","rate_q3_dist_to_BP",-19.6084270606431,"Erosion"
45,"Slusher Lake Rd OBA",NA,"19","rate_max_dist_to_BP",-26.4721904260638,"Erosion"
45,"Slusher Lake Rd OBA",NA,"19","mean",-18.8738452019233,"Erosion"
45,"Slusher Lake Rd OBA",NA,"20","rate_min_dist_to_BP",-1.10579313231122,"Erosion"
45,"Slusher Lake Rd OBA",NA,"20","rate_q1_dist_to_BP",1.49381215127273,"Accretion"
45,"Slusher Lake Rd OBA",NA,"20","rate_med_dist_to_BP",5.45240184294891,"Accretion"
45,"Slusher Lake Rd OBA",NA,"20","rate_q3_dist_to_BP",12.2127169103852,"Accretion"
45,"Slusher Lake Rd OBA",NA,"20","rate_max_dist_to_BP",26.3781398093569,"Accretion"
45,"Slusher Lake Rd OBA",NA,"20","mean",12.3942068676888,"Accretion"
45,"Slusher Lake Rd OBA",NA,"21","rate_min_dist_to_BP",-1.42803739694812,"Erosion"
45,"Slusher Lake Rd OBA",NA,"21","rate_q1_dist_to_BP",0.0859165473014567,"Accretion"
45,"Slusher Lake Rd OBA",NA,"21","rate_med_dist_to_BP",2.24794659718555,"Accretion"
45,"Slusher Lake Rd OBA",NA,"21","rate_q3_dist_to_BP",5.58749967535879,"Accretion"
45,"Slusher Lake Rd OBA",NA,"21","rate_max_dist_to_BP",11.4265380822861,"Accretion"
45,"Slusher Lake Rd OBA",NA,"21","mean",4.57196260305188,"Accretion"
45,"Slusher Lake Rd OBA",NA,"22","rate_min_dist_to_BP",-4.2564426197448,"Erosion"
45,"Slusher Lake Rd OBA",NA,"22","rate_q1_dist_to_BP",-1.21396261900393,"Erosion"
45,"Slusher Lake Rd OBA",NA,"22","rate_med_dist_to_BP",2.97469045110212,"Accretion"
45,"Slusher Lake Rd OBA",NA,"22","rate_q3_dist_to_BP",9.10750633552619,"Accretion"
45,"Slusher Lake Rd OBA",NA,"22","rate_max_dist_to_BP",18.9470975379547,"Accretion"
45,"Slusher Lake Rd OBA",NA,"22","mean",7.2435573802552,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"97","rate_min_dist_to_BP",NA,NA
46,"Del Rey Beach Rd OBA",NA,"97","rate_q1_dist_to_BP",NA,NA
46,"Del Rey Beach Rd OBA",NA,"97","rate_med_dist_to_BP",NA,NA
46,"Del Rey Beach Rd OBA",NA,"97","rate_q3_dist_to_BP",NA,NA
46,"Del Rey Beach Rd OBA",NA,"97","rate_max_dist_to_BP",NA,NA
46,"Del Rey Beach Rd OBA",NA,"98","rate_min_dist_to_BP",9.38517876052312,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"98","rate_q1_dist_to_BP",8.73608625943003,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"98","rate_med_dist_to_BP",7.66785589093593,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"98","rate_q3_dist_to_BP",5.5895913362018,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"98","rate_max_dist_to_BP",-0.0965595341122616,"Erosion"
46,"Del Rey Beach Rd OBA",NA,"98","mean",4.88517876052312,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"99","rate_min_dist_to_BP",-4.80793546584639,"Erosion"
46,"Del Rey Beach Rd OBA",NA,"99","rate_q1_dist_to_BP",-1.93697370430798,"Erosion"
46,"Del Rey Beach Rd OBA",NA,"99","rate_med_dist_to_BP",2.76984388740553,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"99","rate_q3_dist_to_BP",11.8877711576592,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"99","rate_max_dist_to_BP",36.9029560978666,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"99","mean",15.6920645341536,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"10","rate_min_dist_to_BP",3.5961479503732,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"10","rate_q1_dist_to_BP",8.17741869348194,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"10","rate_med_dist_to_BP",15.1222655181351,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"10","rate_q3_dist_to_BP",26.8882069381525,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"10","rate_max_dist_to_BP",51.1089663469792,"Accretion"
46,"Del Rey Beach Rd OBA",NA,"10","mean",27.0961479503732,"Accretion"
47,"Seaside Beach",NA,"97","rate_min_dist_to_BP",NA,NA
47,"Seaside Beach",NA,"97","rate_q1_dist_to_BP",NA,NA
47,"Seaside Beach",NA,"97","rate_med_dist_to_BP",NA,NA
47,"Seaside Beach",NA,"97","rate_q3_dist_to_BP",NA,NA
47,"Seaside Beach",NA,"97","rate_max_dist_to_BP",NA,NA
47,"Seaside Beach",NA,"98","rate_min_dist_to_BP",10.3186247588291,"Accretion"
47,"Seaside Beach",NA,"98","rate_q1_dist_to_BP",9.22234838640084,"Accretion"
47,"Seaside Beach",NA,"98","rate_med_dist_to_BP",7.66532954749755,"Accretion"
47,"Seaside Beach",NA,"98","rate_q3_dist_to_BP",5.28706629149545,"Accretion"
47,"Seaside Beach",NA,"98","rate_max_dist_to_BP",1.2458477719069,"Accretion"
47,"Seaside Beach",NA,"98","mean",5.8186247588291,"Accretion"
47,"Seaside Beach",NA,"99","rate_min_dist_to_BP",-5.50272267627877,"Erosion"
47,"Seaside Beach",NA,"99","rate_q1_dist_to_BP",-5.13186776453679,"Erosion"
47,"Seaside Beach",NA,"99","rate_med_dist_to_BP",-4.61023064973598,"Erosion"
47,"Seaside Beach",NA,"99","rate_q3_dist_to_BP",-3.83152618879329,"Erosion"
47,"Seaside Beach",NA,"99","rate_max_dist_to_BP",-2.59982816495425,"Erosion"
47,"Seaside Beach",NA,"99","mean",-4.50272267627877,"Erosion"
47,"Seaside Beach",NA,"10","rate_min_dist_to_BP",-1.26969316094616,"Erosion"
47,"Seaside Beach",NA,"10","rate_q1_dist_to_BP",-0.93227094477748,"Erosion"
47,"Seaside Beach",NA,"10","rate_med_dist_to_BP",-0.431792734060088,"Erosion"
47,"Seaside Beach",NA,"10","rate_q3_dist_to_BP",0.387322699065473,"Accretion"
47,"Seaside Beach",NA,"10","rate_max_dist_to_BP",1.9699473740264,"Accretion"
47,"Seaside Beach",NA,"10","mean",0.230306839053839,"Accretion"
48,"Quinault Beach"," North Beach","99","rate_min_dist_to_BP",NA,NA
48,"Quinault Beach"," North Beach","99","rate_q1_dist_to_BP",NA,NA
48,"Quinault Beach"," North Beach","99","rate_med_dist_to_BP",NA,NA
48,"Quinault Beach"," North Beach","99","rate_q3_dist_to_BP",NA,NA
48,"Quinault Beach"," North Beach","99","rate_max_dist_to_BP",NA,NA
48,"Quinault Beach"," North Beach","10","rate_min_dist_to_BP",22.5316902171427,"Accretion"
48,"Quinault Beach"," North Beach","10","rate_q1_dist_to_BP",23.7105427126443,"Accretion"
48,"Quinault Beach"," North Beach","10","rate_med_dist_to_BP",25.4523550552689,"Accretion"
48,"Quinault Beach"," North Beach","10","rate_q3_dist_to_BP",28.2837936574109,"Accretion"
48,"Quinault Beach"," North Beach","10","rate_max_dist_to_BP",33.6738288248624,"Accretion"
48,"Quinault Beach"," North Beach","10","mean",28.0316902171427,"Accretion"
48,"Quinault Beach"," North Beach","11","rate_min_dist_to_BP",18.2941480605021,"Accretion"
48,"Quinault Beach"," North Beach","11","rate_q1_dist_to_BP",16.741414205041,"Accretion"
48,"Quinault Beach"," North Beach","11","rate_med_dist_to_BP",14.4857469979875,"Accretion"
48,"Quinault Beach"," North Beach","11","rate_q3_dist_to_BP",10.9117976910852,"Accretion"
48,"Quinault Beach"," North Beach","11","rate_max_dist_to_BP",4.39599449419865,"Accretion"
48,"Quinault Beach"," North Beach","11","mean",11.7941480605021,"Accretion"
48,"Quinault Beach"," North Beach","12","rate_min_dist_to_BP",-3.35652270112058,"Erosion"
48,"Quinault Beach"," North Beach","12","rate_q1_dist_to_BP",-2.2487415121491,"Erosion"
48,"Quinault Beach"," North Beach","12","rate_med_dist_to_BP",-0.58681579373675,"Erosion"
48,"Quinault Beach"," North Beach","12","rate_q3_dist_to_BP",2.18256122737117,"Accretion"
48,"Quinault Beach"," North Beach","12","rate_max_dist_to_BP",7.71188434934371,"Accretion"
48,"Quinault Beach"," North Beach","12","mean",2.14347729887942,"Accretion"
48,"Quinault Beach"," North Beach","13","rate_min_dist_to_BP",-0.371106161800372,"Erosion"
48,"Quinault Beach"," North Beach","13","rate_q1_dist_to_BP",-0.14944222759139,"Erosion"
48,"Quinault Beach"," North Beach","13","rate_med_dist_to_BP",0.173882972936901,"Accretion"
48,"Quinault Beach"," North Beach","13","rate_q3_dist_to_BP",0.689416254706021,"Accretion"
48,"Quinault Beach"," North Beach","13","rate_max_dist_to_BP",1.639965136272,"Accretion"
48,"Quinault Beach"," North Beach","13","mean",0.628893838199628,"Accretion"
48,"Quinault Beach"," North Beach","14","rate_min_dist_to_BP",2.36119104390766,"Accretion"
48,"Quinault Beach"," North Beach","14","rate_q1_dist_to_BP",2.32754772157839,"Accretion"
48,"Quinault Beach"," North Beach","14","rate_med_dist_to_BP",2.27835728414965,"Accretion"
48,"Quinault Beach"," North Beach","14","rate_q3_dist_to_BP",2.19964728585162,"Accretion"
48,"Quinault Beach"," North Beach","14","rate_max_dist_to_BP",2.05367827376417,"Accretion"
48,"Quinault Beach"," North Beach","14","mean",2.36119104390766,"Accretion"
48,"Quinault Beach"," North Beach","15","rate_min_dist_to_BP",0.359289514394878,"Accretion"
48,"Quinault Beach"," North Beach","15","rate_q1_dist_to_BP",-0.349626622530075,"Erosion"
48,"Quinault Beach"," North Beach","15","rate_med_dist_to_BP",-1.37851286295558,"Erosion"
48,"Quinault Beach"," North Beach","15","rate_q3_dist_to_BP",-3.00652715349058,"Erosion"
48,"Quinault Beach"," North Beach","15","rate_max_dist_to_BP",-5.96861864520792,"Erosion"
48,"Quinault Beach"," North Beach","15","mean",-2.64071048560512,"Erosion"
48,"Quinault Beach"," North Beach","16","rate_min_dist_to_BP",1.16451099062038,"Accretion"
48,"Quinault Beach"," North Beach","16","rate_q1_dist_to_BP",0.696536439435191,"Accretion"
48,"Quinault Beach"," North Beach","16","rate_med_dist_to_BP",0.00520042678686661,"Accretion"
48,"Quinault Beach"," North Beach","16","rate_q3_dist_to_BP",-1.11907157513463,"Erosion"
48,"Quinault Beach"," North Beach","16","rate_max_dist_to_BP",-3.26549323562695,"Erosion"
48,"Quinault Beach"," North Beach","16","mean",-0.835489009379618,"Erosion"
48,"Quinault Beach"," North Beach","17","rate_min_dist_to_BP",-3.86237596646913,"Erosion"
48,"Quinault Beach"," North Beach","17","rate_q1_dist_to_BP",-3.62017938305961,"Erosion"
48,"Quinault Beach"," North Beach","17","rate_med_dist_to_BP",-3.25837691063687,"Erosion"
48,"Quinault Beach"," North Beach","17","rate_q3_dist_to_BP",-2.6595684108463,"Erosion"
48,"Quinault Beach"," North Beach","17","rate_max_dist_to_BP",-1.4790482480591,"Erosion"
48,"Quinault Beach"," North Beach","17","mean",-2.86237596646913,"Erosion"
48,"Quinault Beach"," North Beach","18","rate_min_dist_to_BP",-4.16300550180615,"Erosion"
48,"Quinault Beach"," North Beach","18","rate_q1_dist_to_BP",-3.72854626693344,"Erosion"
48,"Quinault Beach"," North Beach","18","rate_med_dist_to_BP",-3.08314776411672,"Erosion"
48,"Quinault Beach"," North Beach","18","rate_q3_dist_to_BP",-2.02436131124865,"Erosion"
48,"Quinault Beach"," North Beach","18","rate_max_dist_to_BP",0.0295220813113506,"Accretion"
48,"Quinault Beach"," North Beach","18","mean",-2.16300550180615,"Erosion"
48,"Quinault Beach"," North Beach","19","rate_min_dist_to_BP",7.22311711516708,"Accretion"
48,"Quinault Beach"," North Beach","19","rate_q1_dist_to_BP",7.5251364681985,"Accretion"
48,"Quinault Beach"," North Beach","19","rate_med_dist_to_BP",7.96841292580757,"Accretion"
48,"Quinault Beach"," North Beach","19","rate_q3_dist_to_BP",8.68202316629867,"Accretion"
48,"Quinault Beach"," North Beach","19","rate_max_dist_to_BP",10.0202047779204,"Accretion"
48,"Quinault Beach"," North Beach","19","mean",8.22311711516708,"Accretion"
49,"Chautauqua Resort"," Long Beach","10","rate_min_dist_to_BP",NA,NA
49,"Chautauqua Resort"," Long Beach","10","rate_q1_dist_to_BP",NA,NA
49,"Chautauqua Resort"," Long Beach","10","rate_med_dist_to_BP",NA,NA
49,"Chautauqua Resort"," Long Beach","10","rate_q3_dist_to_BP",NA,NA
49,"Chautauqua Resort"," Long Beach","10","rate_max_dist_to_BP",NA,NA
49,"Chautauqua Resort"," Long Beach","11","rate_min_dist_to_BP",-2.86742472492499,"Erosion"
49,"Chautauqua Resort"," Long Beach","11","rate_q1_dist_to_BP",-2.29093622959567,"Erosion"
49,"Chautauqua Resort"," Long Beach","11","rate_med_dist_to_BP",-1.49023783755736,"Erosion"
49,"Chautauqua Resort"," Long Beach","11","rate_q3_dist_to_BP",-0.303619170961456,"Erosion"
49,"Chautauqua Resort"," Long Beach","11","rate_max_dist_to_BP",1.63392244800864,"Accretion"
49,"Chautauqua Resort"," Long Beach","11","mean",-0.867424724924994,"Erosion"
49,"Chautauqua Resort"," Long Beach","12","rate_min_dist_to_BP",-2.50078428810974,"Erosion"
49,"Chautauqua Resort"," Long Beach","12","rate_q1_dist_to_BP",-1.90070324341677,"Erosion"
49,"Chautauqua Resort"," Long Beach","12","rate_med_dist_to_BP",-1.07834472222119,"Erosion"
49,"Chautauqua Resort"," Long Beach","12","rate_q3_dist_to_BP",0.117290454716579,"Accretion"
49,"Chautauqua Resort"," Long Beach","12","rate_max_dist_to_BP",2.01291438782925,"Accretion"
49,"Chautauqua Resort"," Long Beach","12","mean",-0.500784288109736,"Erosion"
49,"Chautauqua Resort"," Long Beach","13","rate_min_dist_to_BP",15.924695561234,"Accretion"
49,"Chautauqua Resort"," Long Beach","13","rate_q1_dist_to_BP",14.6033966315205,"Accretion"
49,"Chautauqua Resort"," Long Beach","13","rate_med_dist_to_BP",12.8178200933063,"Accretion"
49,"Chautauqua Resort"," Long Beach","13","rate_q3_dist_to_BP",10.2722727674883,"Accretion"
49,"Chautauqua Resort"," Long Beach","13","rate_max_dist_to_BP",6.35451378652687,"Accretion"
49,"Chautauqua Resort"," Long Beach","13","mean",11.424695561234,"Accretion"
49,"Chautauqua Resort"," Long Beach","14","rate_min_dist_to_BP",-1.59797286904541,"Erosion"
49,"Chautauqua Resort"," Long Beach","14","rate_q1_dist_to_BP",-1.24407146846108,"Erosion"
49,"Chautauqua Resort"," Long Beach","14","rate_med_dist_to_BP",-0.752917781405038,"Erosion"
49,"Chautauqua Resort"," Long Beach","14","rate_q3_dist_to_BP",-0.0257961998117118,"Erosion"
49,"Chautauqua Resort"," Long Beach","14","rate_max_dist_to_BP",1.15979919271765,"Accretion"
49,"Chautauqua Resort"," Long Beach","14","mean",-0.597972869045405,"Erosion"
49,"Chautauqua Resort"," Long Beach","15","rate_min_dist_to_BP",-2.56925989525779,"Erosion"
49,"Chautauqua Resort"," Long Beach","15","rate_q1_dist_to_BP",-3.1772895941654,"Erosion"
49,"Chautauqua Resort"," Long Beach","15","rate_med_dist_to_BP",-4.01341689982728,"Erosion"
49,"Chautauqua Resort"," Long Beach","15","rate_q3_dist_to_BP",-5.23501831432052,"Erosion"
49,"Chautauqua Resort"," Long Beach","15","rate_max_dist_to_BP",-7.18616835686323,"Erosion"
49,"Chautauqua Resort"," Long Beach","15","mean",-4.56925989525779,"Erosion"
49,"Chautauqua Resort"," Long Beach","16","rate_min_dist_to_BP",-4.73413009742604,"Erosion"
49,"Chautauqua Resort"," Long Beach","16","rate_q1_dist_to_BP",-5.06071664818728,"Erosion"
49,"Chautauqua Resort"," Long Beach","16","rate_med_dist_to_BP",-5.51638004066989,"Erosion"
49,"Chautauqua Resort"," Long Beach","16","rate_q3_dist_to_BP",-6.19607975935388,"Erosion"
49,"Chautauqua Resort"," Long Beach","16","rate_max_dist_to_BP",-7.31720168462304,"Erosion"
49,"Chautauqua Resort"," Long Beach","16","mean",-5.73413009742604,"Erosion"
49,"Chautauqua Resort"," Long Beach","17","rate_min_dist_to_BP",-1.23490992715928,"Erosion"
49,"Chautauqua Resort"," Long Beach","17","rate_q1_dist_to_BP",-1.05256033030312,"Erosion"
49,"Chautauqua Resort"," Long Beach","17","rate_med_dist_to_BP",-0.795647689546231,"Erosion"
49,"Chautauqua Resort"," Long Beach","17","rate_q3_dist_to_BP",-0.406932609958222,"Erosion"
49,"Chautauqua Resort"," Long Beach","17","rate_max_dist_to_BP",0.248947645223163,"Accretion"
49,"Chautauqua Resort"," Long Beach","17","mean",-0.734909927159278,"Erosion"
49,"Chautauqua Resort"," Long Beach","18","rate_min_dist_to_BP",6.96840961047949,"Accretion"
49,"Chautauqua Resort"," Long Beach","18","rate_q1_dist_to_BP",7.02656363877714,"Accretion"
49,"Chautauqua Resort"," Long Beach","18","rate_med_dist_to_BP",7.10746330300391,"Accretion"
49,"Chautauqua Resort"," Long Beach","18","rate_q3_dist_to_BP",7.22760189354064,"Accretion"
49,"Chautauqua Resort"," Long Beach","18","rate_max_dist_to_BP",7.42426669610343,"Accretion"
49,"Chautauqua Resort"," Long Beach","18","mean",6.96840961047949,"Accretion"
49,"Chautauqua Resort"," Long Beach","19","rate_min_dist_to_BP",-8.37970499516353,"Erosion"
49,"Chautauqua Resort"," Long Beach","19","rate_q1_dist_to_BP",-7.42089819885996,"Erosion"
49,"Chautauqua Resort"," Long Beach","19","rate_med_dist_to_BP",-6.07776438448648,"Erosion"
49,"Chautauqua Resort"," Long Beach","19","rate_q3_dist_to_BP",-4.06241588554366,"Erosion"
49,"Chautauqua Resort"," Long Beach","19","rate_max_dist_to_BP",-0.70622925225583,"Erosion"
49,"Chautauqua Resort"," Long Beach","19","mean",-4.87970499516353,"Erosion"
50,"Seaview"," Long Beach","10","rate_min_dist_to_BP",NA,NA
50,"Seaview"," Long Beach","10","rate_q1_dist_to_BP",NA,NA
50,"Seaview"," Long Beach","10","rate_med_dist_to_BP",NA,NA
50,"Seaview"," Long Beach","10","rate_q3_dist_to_BP",NA,NA
50,"Seaview"," Long Beach","10","rate_max_dist_to_BP",NA,NA
50,"Seaview"," Long Beach","11","rate_min_dist_to_BP",4.95134681154394,"Accretion"
50,"Seaview"," Long Beach","11","rate_q1_dist_to_BP",4.77955555875964,"Accretion"
50,"Seaview"," Long Beach","11","rate_med_dist_to_BP",4.54792270137041,"Accretion"
50,"Seaview"," Long Beach","11","rate_q3_dist_to_BP",4.21858665650896,"Accretion"
50,"Seaview"," Long Beach","11","rate_max_dist_to_BP",3.71321065496408,"Accretion"
50,"Seaview"," Long Beach","11","mean",4.45134681154394,"Accretion"
50,"Seaview"," Long Beach","12","rate_min_dist_to_BP",7.25519070838472,"Accretion"
50,"Seaview"," Long Beach","12","rate_q1_dist_to_BP",6.3527573569087,"Accretion"
50,"Seaview"," Long Beach","12","rate_med_dist_to_BP",5.13106037239655,"Accretion"
50,"Seaview"," Long Beach","12","rate_q3_dist_to_BP",3.38427177326628,"Accretion"
50,"Seaview"," Long Beach","12","rate_max_dist_to_BP",0.681217469058137,"Accretion"
50,"Seaview"," Long Beach","12","mean",4.25519070838472,"Accretion"
50,"Seaview"," Long Beach","13","rate_min_dist_to_BP",1.3042481281524,"Accretion"
50,"Seaview"," Long Beach","13","rate_q1_dist_to_BP",1.12335182712184,"Accretion"
50,"Seaview"," Long Beach","13","rate_med_dist_to_BP",0.873510020831358,"Accretion"
50,"Seaview"," Long Beach","13","rate_q3_dist_to_BP",0.506028145555759,"Accretion"
50,"Seaview"," Long Beach","13","rate_max_dist_to_BP",-0.087761043463952,"Erosion"
50,"Seaview"," Long Beach","13","mean",0.804248128152397,"Accretion"
50,"Seaview"," Long Beach","14","rate_min_dist_to_BP",-4.07773191240293,"Erosion"
50,"Seaview"," Long Beach","14","rate_q1_dist_to_BP",-3.42741057318082,"Erosion"
50,"Seaview"," Long Beach","14","rate_med_dist_to_BP",-2.52539111857844,"Erosion"
50,"Seaview"," Long Beach","14","rate_q3_dist_to_BP",-1.19049091215065,"Erosion"
50,"Seaview"," Long Beach","14","rate_max_dist_to_BP",0.987257993790447,"Accretion"
50,"Seaview"," Long Beach","14","mean",-1.57773191240293,"Erosion"
50,"Seaview"," Long Beach","15","rate_min_dist_to_BP",4.81454821894949,"Accretion"
50,"Seaview"," Long Beach","15","rate_q1_dist_to_BP",4.04249820605553,"Accretion"
50,"Seaview"," Long Beach","15","rate_med_dist_to_BP",2.98868139656052,"Accretion"
50,"Seaview"," Long Beach","15","rate_q3_dist_to_BP",1.46442237525861,"Accretion"
50,"Seaview"," Long Beach","15","rate_max_dist_to_BP",-0.935801174708684,"Erosion"
50,"Seaview"," Long Beach","15","mean",2.31454821894949,"Accretion"
50,"Seaview"," Long Beach","16","rate_min_dist_to_BP",-2.18927064514415,"Erosion"
50,"Seaview"," Long Beach","16","rate_q1_dist_to_BP",-3.94637188725584,"Erosion"
50,"Seaview"," Long Beach","16","rate_med_dist_to_BP",-6.38724320590612,"Erosion"
50,"Seaview"," Long Beach","16","rate_q3_dist_to_BP",-10.007428027882,"Erosion"
50,"Seaview"," Long Beach","16","rate_max_dist_to_BP",-15.9338130859002,"Erosion"
50,"Seaview"," Long Beach","16","mean",-8.68927064514415,"Erosion"
50,"Seaview"," Long Beach","17","rate_min_dist_to_BP",-2.70336932324651,"Erosion"
50,"Seaview"," Long Beach","17","rate_q1_dist_to_BP",-3.45304786732314,"Erosion"
50,"Seaview"," Long Beach","17","rate_med_dist_to_BP",-4.54107439332813,"Erosion"
50,"Seaview"," Long Beach","17","rate_q3_dist_to_BP",-6.26324831927411,"Erosion"
50,"Seaview"," Long Beach","17","rate_max_dist_to_BP",-9.40193757866163,"Erosion"
50,"Seaview"," Long Beach","17","mean",-5.70336932324651,"Erosion"
50,"Seaview"," Long Beach","18","rate_min_dist_to_BP",-3.28564947101389,"Erosion"
50,"Seaview"," Long Beach","18","rate_q1_dist_to_BP",0.464497678501297,"Accretion"
50,"Seaview"," Long Beach","18","rate_med_dist_to_BP",6.01229347278753,"Accretion"
50,"Seaview"," Long Beach","18","rate_q3_dist_to_BP",15.057702141742,"Accretion"
50,"Seaview"," Long Beach","18","rate_max_dist_to_BP",32.4306067815507,"Accretion"
50,"Seaview"," Long Beach","18","mean",14.2143505289861,"Accretion"
50,"Seaview"," Long Beach","19","rate_min_dist_to_BP",-8.32507317672047,"Erosion"
50,"Seaview"," Long Beach","19","rate_q1_dist_to_BP",-7.34848276447097,"Erosion"
50,"Seaview"," Long Beach","19","rate_med_dist_to_BP",-6.03044888984011,"Erosion"
50,"Seaview"," Long Beach","19","rate_q3_dist_to_BP",-4.15397275893669,"Erosion"
50,"Seaview"," Long Beach","19","rate_max_dist_to_BP",-1.26875713879188,"Erosion"
50,"Seaview"," Long Beach","19","mean",-4.82507317672047,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","10","rate_min_dist_to_BP",NA,NA
51,"Beard's Hollow Cape Disappointment"," Long Beach","10","rate_q1_dist_to_BP",NA,NA
51,"Beard's Hollow Cape Disappointment"," Long Beach","10","rate_med_dist_to_BP",NA,NA
51,"Beard's Hollow Cape Disappointment"," Long Beach","10","rate_q3_dist_to_BP",NA,NA
51,"Beard's Hollow Cape Disappointment"," Long Beach","10","rate_max_dist_to_BP",NA,NA
51,"Beard's Hollow Cape Disappointment"," Long Beach","11","rate_min_dist_to_BP",-4.16323642886267,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","11","rate_q1_dist_to_BP",-1.83074268210025,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","11","rate_med_dist_to_BP",1.42223488411333,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","11","rate_q3_dist_to_BP",6.27434095353325,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","11","rate_max_dist_to_BP",14.2883383534944,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","11","mean",4.83676357113733,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","12","rate_min_dist_to_BP",-5.45057061252888,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","12","rate_q1_dist_to_BP",-4.57986911530623,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","12","rate_med_dist_to_BP",-3.43241105324665,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","12","rate_q3_dist_to_BP",-1.85134478499329,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","12","rate_max_dist_to_BP",0.466269844638667,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","12","mean",-2.95057061252888,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","13","rate_min_dist_to_BP",2.19390236825141,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","13","rate_q1_dist_to_BP",1.17038058956889,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","13","rate_med_dist_to_BP",-0.150274270040296,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","13","rate_q3_dist_to_BP",-1.91938190353718,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","13","rate_max_dist_to_BP",-4.41196930234209,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","13","mean",-0.80609763174859,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","14","rate_min_dist_to_BP",2.12932792282923,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","14","rate_q1_dist_to_BP",2.99906084714194,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","14","rate_med_dist_to_BP",4.14767571343873,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","14","rate_q3_dist_to_BP",5.73488099986317,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","14","rate_max_dist_to_BP",8.07105002445954,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","14","mean",4.62932792282923,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","15","rate_min_dist_to_BP",12.7653821597966,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","15","rate_q1_dist_to_BP",10.7136665855924,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","15","rate_med_dist_to_BP",8.05646647670692,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","15","rate_q3_dist_to_BP",4.47943613283612,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","15","rate_max_dist_to_BP",-0.594795060528519,"Erosion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","15","mean",6.26538215979657,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","16","rate_min_dist_to_BP",0.577435448817409,"Accretion"
51,"Beard's Hollow Cape Disappointment"," Long Beach","16","rate_q1_dist_to_BP",0.377716653762761,"Accretion"
